UserID,ProductID,Interaction,Timestamp,Category,InteractionWeight
U143,23135,purchased,2021-10-07 21:12:50,Apparel,5
U297,39858,added_to_cart,2022-09-19 09:02:28,Apparel,3
U177,40956,added_to_cart,2022-06-20 07:24:39,Apparel,3
U333,15062,added_to_cart,2022-08-30 04:03:24,Footwear,3
U161,17684,added_to_cart,2021-10-02 00:24:28,Footwear,3
U269,38662,purchased,2022-05-06 05:14:27,Footwear,5
U486,37534,added_to_cart,2021-10-31 19:19:02,Apparel,3
U52,8574,added_to_cart,2022-12-23 12:39:52,Footwear,3
U44,2738,purchased,2022-02-26 18:20:44,Apparel,5
U484,41984,added_to_cart,2022-02-13 18:21:01,Apparel,3
U152,16994,added_to_cart,2022-10-05 12:44:33,Footwear,3
U87,57531,viewed,2022-01-13 13:08:34,Footwear,1
U94,4549,purchased,2021-09-23 14:16:09,Footwear,5
U482,5921,viewed,2021-10-22 20:46:06,Footwear,1
U235,47198,purchased,2022-12-20 20:29:38,Footwear,5
U168,17018,purchased,2022-01-09 15:25:45,Footwear,5
U259,13366,added_to_cart,2022-09-07 13:47:09,Footwear,3
U53,11519,viewed,2021-08-04 16:49:12,Footwear,1
U437,2724,viewed,2022-06-20 19:52:29,Apparel,1
U290,39742,purchased,2022-02-09 18:16:35,Footwear,5
U228,35881,purchased,2021-07-07 00:21:48,Apparel,5
U398,20901,viewed,2021-06-02 15:12:33,Footwear,1
U122,23812,added_to_cart,2022-10-16 02:40:09,Footwear,3
U114,15045,purchased,2022-08-29 02:13:38,Apparel,5
U39,42004,purchased,2022-12-08 22:37:22,Apparel,5
U375,37576,added_to_cart,2022-04-07 06:16:36,Apparel,3
U481,33305,viewed,2022-11-23 06:29:58,Apparel,1
U299,58460,added_to_cart,2022-10-17 01:46:48,Apparel,3
U68,37590,added_to_cart,2022-05-06 18:43:54,Apparel,3
U365,21038,added_to_cart,2022-05-10 08:16:18,Footwear,3
U463,15269,viewed,2021-09-02 09:37:56,Footwear,1
U409,33307,viewed,2021-08-01 00:54:46,Apparel,1
U299,9400,purchased,2021-12-22 10:25:25,Footwear,5
U245,38937,purchased,2022-11-16 15:52:50,Apparel,5
U93,47597,added_to_cart,2021-07-25 21:15:58,Footwear,3
U54,6187,viewed,2022-07-05 11:42:20,Footwear,1
U91,46822,added_to_cart,2022-06-30 10:16:53,Footwear,3
U66,4730,viewed,2022-11-19 01:07:27,Apparel,1
U418,37248,viewed,2021-10-16 15:33:31,Footwear,1
U240,17021,purchased,2022-02-13 19:05:37,Footwear,5
U307,33259,added_to_cart,2021-07-10 04:36:07,Apparel,3
U318,47624,purchased,2022-11-15 22:43:40,Footwear,5
U353,36138,purchased,2021-09-18 20:00:16,Footwear,5
U150,41757,added_to_cart,2022-08-25 03:19:16,Apparel,3
U163,32507,viewed,2021-09-08 07:33:17,Footwear,1
U246,39836,purchased,2021-07-13 16:33:10,Apparel,5
U394,38340,added_to_cart,2022-11-30 06:21:41,Apparel,3
U300,47562,added_to_cart,2021-06-01 16:27:04,Footwear,3
U457,24251,purchased,2022-10-16 09:58:52,Footwear,5
U231,17044,added_to_cart,2022-04-24 12:52:16,Footwear,3
U336,9030,viewed,2022-02-20 23:21:47,Footwear,1
U27,3806,added_to_cart,2022-03-03 03:59:50,Apparel,3
U279,4546,purchased,2022-11-29 17:44:03,Footwear,5
U446,4209,viewed,2022-10-21 07:00:24,Apparel,1
U205,3504,viewed,2021-11-16 01:21:26,Footwear,1
U200,4179,purchased,2022-09-13 02:47:26,Footwear,5
U275,37601,added_to_cart,2022-01-13 18:44:17,Apparel,3
U472,37241,added_to_cart,2022-12-29 11:27:27,Footwear,3
U481,31102,purchased,2022-02-13 14:46:59,Apparel,5
U94,23248,added_to_cart,2022-04-20 18:37:17,Footwear,3
U139,3159,added_to_cart,2021-08-27 21:56:45,Footwear,3
U472,37345,added_to_cart,2022-12-13 08:56:44,Apparel,3
U127,41000,viewed,2022-10-25 06:39:19,Apparel,1
U432,34835,added_to_cart,2021-09-09 22:18:00,Footwear,3
U304,36717,purchased,2021-10-09 08:33:16,Apparel,5
U1,18404,added_to_cart,2021-10-13 22:36:45,Footwear,3
U101,36202,viewed,2021-09-22 17:23:05,Apparel,1
U3,39896,viewed,2021-06-24 23:48:16,Footwear,1
U302,37566,purchased,2022-05-10 22:58:41,Apparel,5
U129,4201,viewed,2021-12-09 21:06:49,Apparel,1
U478,22163,added_to_cart,2022-04-21 10:01:03,Footwear,3
U8,8971,added_to_cart,2021-10-04 19:13:19,Footwear,3
U46,8366,viewed,2022-08-16 14:58:26,Apparel,1
U56,34159,purchased,2021-07-02 17:47:49,Apparel,5
U360,39945,viewed,2021-09-22 23:54:07,Footwear,1
U60,34518,added_to_cart,2022-01-27 16:57:33,Footwear,3
U35,45355,added_to_cart,2021-09-25 09:31:17,Footwear,3
U390,33153,purchased,2021-08-25 07:26:26,Apparel,5
U399,34057,added_to_cart,2022-04-21 15:06:30,Apparel,3
U213,37529,added_to_cart,2022-02-22 17:01:20,Apparel,3
U208,22704,viewed,2021-12-19 10:00:37,Footwear,1
U163,44406,added_to_cart,2022-03-01 20:19:58,Footwear,3
U489,56943,added_to_cart,2022-10-16 18:25:26,Footwear,3
U458,9431,purchased,2021-10-16 05:47:27,Footwear,5
U189,2719,added_to_cart,2022-12-10 12:01:13,Apparel,3
U305,34050,purchased,2022-11-02 21:11:58,Apparel,5
U262,12845,purchased,2022-11-24 16:45:47,Apparel,5
U399,41298,added_to_cart,2022-04-28 04:39:54,Apparel,3
U210,41979,viewed,2021-08-27 16:41:33,Apparel,1
U201,43360,purchased,2022-10-04 18:12:11,Footwear,5
U104,38999,purchased,2022-11-14 17:15:33,Apparel,5
U40,53734,viewed,2021-06-30 14:27:43,Footwear,1
U245,5402,purchased,2022-07-22 12:06:47,Footwear,5
U376,53442,added_to_cart,2022-10-28 09:20:00,Footwear,3
U91,3620,added_to_cart,2022-07-06 13:02:20,Footwear,3
U164,23682,viewed,2021-11-07 11:22:17,Footwear,1
U143,34633,added_to_cart,2021-07-20 05:51:12,Footwear,3
U35,40129,viewed,2022-02-10 10:58:14,Apparel,1
U352,40995,viewed,2021-09-16 14:24:35,Apparel,1
U391,15385,viewed,2022-03-16 02:42:08,Footwear,1
U120,30612,added_to_cart,2022-07-31 20:55:21,Apparel,3
U427,12507,viewed,2021-12-15 05:57:53,Footwear,1
U427,38961,added_to_cart,2022-01-14 09:10:16,Apparel,3
U385,42418,viewed,2021-09-16 10:17:13,Apparel,1
U201,38997,viewed,2022-07-19 23:05:28,Apparel,1
U167,2719,purchased,2021-12-16 14:25:38,Apparel,5
U413,44454,viewed,2021-12-03 09:38:49,Footwear,1
U268,31156,viewed,2022-04-03 11:49:20,Apparel,1
U181,19033,added_to_cart,2022-10-23 01:13:13,Footwear,3
U463,34101,purchased,2022-02-14 09:27:36,Apparel,5
U341,34116,viewed,2022-07-15 15:30:09,Apparel,1
U79,34174,added_to_cart,2021-08-13 08:41:19,Apparel,3
U480,6390,purchased,2021-11-19 04:43:13,Footwear,5
U344,26562,added_to_cart,2022-01-22 13:23:57,Footwear,3
U413,11948,added_to_cart,2021-12-14 00:36:29,Footwear,3
U147,33530,added_to_cart,2021-06-15 03:22:34,Footwear,3
U206,41961,purchased,2022-03-22 14:06:39,Apparel,5
U451,3595,added_to_cart,2022-11-10 03:36:06,Footwear,3
U4,42044,viewed,2021-07-24 07:07:34,Footwear,1
U303,31173,purchased,2021-09-18 19:17:12,Apparel,5
U42,8349,purchased,2022-11-23 12:46:33,Apparel,5
U141,37625,viewed,2021-10-09 12:22:35,Apparel,1
U331,30259,purchased,2022-06-10 01:34:04,Footwear,5
U403,4342,purchased,2022-12-22 17:25:34,Footwear,5
U175,19124,purchased,2022-10-24 06:01:18,Footwear,5
U474,41757,purchased,2022-08-25 00:32:53,Apparel,5
U323,33139,purchased,2021-08-24 12:13:37,Apparel,5
U139,46583,added_to_cart,2022-07-11 04:20:59,Footwear,3
U296,26562,purchased,2022-08-05 05:39:16,Footwear,5
U226,2900,viewed,2021-07-09 05:17:50,Footwear,1
U99,50777,viewed,2022-10-17 22:23:06,Footwear,1
U274,40748,purchased,2022-01-02 17:52:00,Footwear,5
U47,3556,purchased,2022-01-02 14:04:08,Footwear,5
U388,7363,added_to_cart,2022-06-25 10:50:44,Footwear,3
U439,33278,purchased,2022-10-28 14:47:43,Apparel,5
U354,40160,viewed,2022-02-25 09:05:19,Apparel,1
U283,36000,added_to_cart,2021-07-09 11:31:24,Apparel,3
U294,33302,purchased,2022-08-30 21:22:50,Apparel,5
U377,46622,viewed,2022-11-21 22:02:44,Footwear,1
U100,41755,viewed,2021-08-11 09:07:47,Apparel,1
U153,56994,purchased,2021-11-19 19:16:56,Footwear,5
U459,34004,viewed,2021-06-28 14:05:39,Apparel,1
U124,37568,added_to_cart,2021-10-24 07:21:33,Apparel,3
U33,15062,viewed,2022-10-22 19:01:58,Footwear,1
U46,52131,viewed,2021-09-29 13:38:01,Apparel,1
U177,55657,added_to_cart,2022-07-04 09:25:16,Footwear,3
U299,11925,viewed,2021-09-28 02:31:23,Footwear,1
U288,35233,viewed,2022-05-23 01:21:57,Footwear,1
U153,37593,added_to_cart,2022-12-09 15:47:26,Apparel,3
U213,38941,added_to_cart,2022-01-09 07:13:04,Apparel,3
U219,30725,purchased,2021-12-12 02:47:14,Apparel,5
U194,20715,purchased,2022-01-20 13:26:22,Footwear,5
U222,47248,purchased,2022-06-30 13:18:42,Footwear,5
U298,33523,viewed,2021-12-26 17:27:09,Footwear,1
U81,8341,added_to_cart,2022-04-11 07:52:36,Apparel,3
U445,52122,viewed,2021-06-11 06:01:02,Apparel,1
U211,17678,purchased,2022-03-05 12:25:24,Footwear,5
U149,20715,viewed,2022-08-27 09:59:41,Footwear,1
U313,38248,viewed,2022-04-12 06:01:02,Apparel,1
U357,1654,added_to_cart,2021-07-17 23:13:57,Footwear,3
U440,18180,purchased,2022-05-17 03:38:33,Apparel,5
U339,15260,viewed,2022-12-03 22:41:08,Footwear,1
U103,33152,viewed,2022-01-05 15:25:22,Apparel,1
U105,44462,purchased,2022-08-04 00:20:30,Footwear,5
U394,2887,added_to_cart,2022-03-17 16:09:42,Footwear,3
U90,20947,added_to_cart,2022-06-16 05:46:03,Footwear,3
U102,38993,added_to_cart,2022-03-03 06:16:20,Apparel,3
U169,37628,purchased,2021-10-10 20:19:51,Apparel,5
U439,53734,purchased,2022-10-01 17:57:03,Footwear,5
U56,37568,added_to_cart,2021-06-11 23:16:31,Apparel,3
U222,31116,purchased,2022-05-26 02:58:40,Apparel,5
U444,33307,viewed,2021-09-16 16:34:44,Apparel,1
U195,58815,purchased,2022-12-09 09:32:24,Footwear,5
U174,48241,purchased,2021-12-30 17:54:11,Apparel,5
U181,44572,purchased,2022-10-04 14:20:40,Footwear,5
U439,24408,viewed,2021-06-03 05:45:23,Footwear,1
U71,22959,purchased,2021-07-31 05:53:30,Footwear,5
U350,38506,added_to_cart,2021-12-19 01:54:30,Apparel,3
U407,43959,added_to_cart,2022-05-17 04:05:37,Footwear,3
U248,35879,purchased,2022-01-12 07:06:56,Apparel,5
U10,31102,purchased,2021-06-04 10:36:14,Apparel,5
U462,31159,added_to_cart,2022-08-02 01:49:38,Apparel,3
U7,3895,viewed,2022-10-11 17:14:54,Apparel,1
U63,22586,viewed,2021-06-19 16:53:45,Apparel,1
U62,30694,purchased,2022-03-14 22:14:18,Footwear,5
U286,3816,added_to_cart,2022-12-26 11:48:41,Apparel,3
U341,37558,viewed,2021-08-11 06:31:04,Apparel,1
U159,47623,added_to_cart,2022-08-13 13:56:22,Footwear,3
U233,58459,viewed,2021-08-24 22:41:42,Apparel,1
U405,33530,added_to_cart,2022-06-14 08:21:37,Footwear,3
U138,4512,added_to_cart,2022-08-12 17:59:17,Footwear,3
U354,59034,added_to_cart,2022-01-17 21:31:41,Footwear,3
U159,5214,purchased,2021-08-30 20:41:10,Apparel,5
U236,26530,viewed,2022-03-11 09:30:08,Footwear,1
U177,13726,added_to_cart,2022-08-31 16:43:58,Footwear,3
U308,34835,viewed,2022-01-17 07:54:06,Footwear,1
U500,4546,added_to_cart,2022-11-06 14:15:08,Footwear,3
U7,49584,purchased,2022-11-11 19:01:28,Footwear,5
U245,37968,added_to_cart,2022-05-27 15:32:59,Footwear,3
U497,17615,added_to_cart,2022-09-28 13:15:46,Apparel,3
U453,38492,added_to_cart,2021-06-24 09:25:48,Apparel,3
U375,49608,viewed,2022-10-29 20:06:10,Footwear,1
U100,40988,purchased,2022-09-09 14:10:39,Apparel,5
U85,34013,added_to_cart,2021-09-11 22:52:54,Apparel,3
U55,31148,purchased,2021-06-19 20:52:33,Apparel,5
U122,37590,purchased,2022-12-05 17:38:30,Apparel,5
U62,5438,added_to_cart,2022-03-22 10:36:57,Apparel,3
U252,19865,purchased,2021-11-18 00:55:26,Footwear,5
U324,2694,viewed,2021-07-01 08:17:51,Apparel,1
U53,47563,added_to_cart,2022-10-23 11:41:29,Footwear,3
U29,37574,added_to_cart,2022-07-19 16:51:17,Apparel,3
U210,59759,purchased,2022-12-09 06:56:05,Footwear,5
U141,39321,added_to_cart,2022-11-19 01:49:30,Apparel,3
U8,53442,added_to_cart,2022-08-21 01:20:59,Footwear,3
U214,19123,viewed,2022-03-06 21:16:33,Footwear,1
U376,8364,viewed,2021-07-06 12:33:38,Apparel,1
U154,19311,added_to_cart,2022-07-31 11:50:14,Footwear,3
U58,15714,purchased,2022-01-22 04:00:45,Footwear,5
U455,49837,viewed,2022-03-31 12:21:54,Footwear,1
U402,6644,purchased,2021-12-04 08:33:21,Footwear,5
U320,56870,purchased,2022-12-20 04:19:52,Footwear,5
U75,31129,viewed,2021-12-09 04:23:34,Apparel,1
U264,29177,viewed,2022-02-20 07:13:23,Apparel,1
U278,10180,added_to_cart,2022-05-05 17:35:23,Footwear,3
U399,38282,added_to_cart,2022-03-29 19:08:57,Apparel,3
U429,32809,viewed,2021-09-01 18:23:25,Footwear,1
U467,34152,added_to_cart,2021-12-23 21:57:02,Apparel,3
U241,41912,added_to_cart,2022-02-03 05:38:45,Footwear,3
U32,38287,added_to_cart,2021-08-21 01:50:18,Apparel,3
U432,35341,viewed,2022-10-28 12:31:20,Footwear,1
U359,5919,viewed,2022-08-12 08:52:50,Footwear,1
U313,8976,viewed,2021-07-25 23:13:10,Footwear,1
U140,34721,added_to_cart,2022-03-10 20:14:00,Apparel,3
U473,43697,purchased,2022-09-27 04:25:18,Apparel,5
U429,46089,viewed,2022-04-03 05:37:11,Footwear,1
U413,40138,added_to_cart,2022-01-13 16:59:42,Apparel,3
U472,26590,purchased,2021-09-09 04:45:27,Footwear,5
U229,29124,viewed,2022-06-15 14:23:13,Footwear,1
U453,34183,viewed,2021-07-31 17:13:28,Apparel,1
U2,35657,added_to_cart,2021-08-22 04:11:28,Footwear,3
U84,49600,viewed,2022-11-02 02:13:56,Footwear,1
U120,2874,viewed,2022-06-20 20:04:31,Footwear,1
U431,35884,viewed,2021-07-31 10:11:17,Apparel,1
U169,12960,added_to_cart,2022-06-25 14:00:00,Footwear,3
U284,23676,viewed,2021-09-19 06:37:05,Footwear,1
U154,34856,viewed,2022-12-28 08:27:39,Footwear,1
U290,31446,added_to_cart,2021-06-18 21:53:52,Apparel,3
U282,40153,added_to_cart,2022-01-17 08:51:32,Apparel,3
U239,12960,viewed,2022-02-23 02:00:12,Footwear,1
U67,21030,purchased,2021-12-20 01:35:05,Footwear,5
U454,40149,viewed,2022-01-16 01:15:26,Apparel,1
U78,48242,purchased,2021-09-17 05:34:17,Apparel,5
U115,38905,added_to_cart,2022-05-07 05:57:02,Apparel,3
U499,54128,viewed,2022-09-20 14:39:42,Footwear,1
U106,44948,purchased,2022-12-21 18:54:17,Footwear,5
U449,10755,viewed,2022-06-14 21:03:03,Footwear,1
U344,34850,purchased,2021-06-05 06:42:50,Footwear,5
U138,39899,added_to_cart,2022-05-08 02:38:54,Footwear,3
U133,36748,purchased,2022-11-11 01:35:17,Apparel,5
U197,35891,added_to_cart,2022-01-30 07:12:06,Apparel,3
U134,36320,viewed,2021-07-20 02:02:10,Apparel,1
U232,23129,added_to_cart,2022-06-03 18:29:09,Apparel,3
U243,34026,purchased,2022-07-04 06:30:38,Apparel,5
U294,30261,viewed,2021-06-18 05:44:59,Footwear,1
U377,7364,added_to_cart,2022-01-21 17:15:51,Footwear,3
U34,2211,viewed,2022-07-20 03:09:22,Footwear,1
U233,4512,purchased,2022-01-12 03:10:47,Footwear,5
U28,17814,purchased,2022-05-16 03:37:37,Footwear,5
U5,40957,viewed,2022-12-12 04:51:11,Apparel,1
U276,54933,added_to_cart,2022-12-09 15:36:51,Apparel,3
U488,54517,viewed,2022-10-23 01:45:36,Footwear,1
U204,13075,viewed,2022-04-02 08:58:06,Footwear,1
U56,34167,viewed,2022-03-03 11:39:07,Apparel,1
U141,13539,viewed,2021-08-29 09:28:19,Footwear,1
U21,13726,purchased,2022-09-15 14:33:02,Footwear,5
U82,44517,purchased,2022-04-24 07:58:24,Footwear,5
U481,38992,viewed,2021-11-21 05:20:14,Apparel,1
U352,30728,added_to_cart,2022-08-26 19:37:32,Apparel,3
U271,34108,purchased,2022-11-27 04:49:13,Apparel,5
U125,6619,added_to_cart,2022-11-26 09:26:47,Footwear,3
U47,42703,added_to_cart,2021-09-08 22:05:54,Footwear,3
U360,3558,added_to_cart,2022-10-20 23:21:02,Footwear,3
U225,8348,viewed,2021-06-18 18:15:02,Apparel,1
U364,34191,viewed,2022-09-20 11:20:32,Apparel,1
U199,13215,purchased,2022-03-16 04:27:06,Footwear,5
U56,59759,viewed,2022-06-06 10:00:58,Footwear,1
U258,34063,added_to_cart,2022-03-02 04:31:04,Apparel,3
U382,4210,added_to_cart,2022-08-20 11:50:12,Apparel,3
U84,15378,purchased,2022-11-04 12:48:11,Footwear,5
U465,24695,viewed,2022-04-25 13:58:31,Footwear,1
U182,45377,added_to_cart,2022-12-06 09:11:46,Footwear,3
U204,9396,viewed,2021-10-02 03:42:22,Footwear,1
U411,41455,purchased,2022-07-20 15:44:07,Footwear,5
U493,8353,purchased,2021-12-08 08:25:34,Apparel,5
U165,47531,added_to_cart,2022-11-19 02:27:37,Footwear,3
U316,34179,purchased,2021-12-12 02:39:26,Apparel,5
U436,41712,purchased,2022-06-03 12:20:04,Footwear,5
U154,39758,viewed,2021-12-17 14:20:56,Apparel,1
U304,50194,viewed,2022-11-24 08:13:02,Apparel,1
U9,45340,purchased,2021-07-10 22:17:04,Footwear,5
U86,5638,viewed,2022-10-15 13:06:57,Footwear,1
U98,12876,viewed,2021-08-12 08:33:10,Footwear,1
U298,34040,added_to_cart,2021-08-05 16:06:01,Apparel,3
U84,38984,added_to_cart,2022-04-27 08:29:46,Apparel,3
U344,39547,viewed,2021-08-29 21:56:32,Footwear,1
U45,36717,viewed,2021-08-25 20:16:28,Apparel,1
U291,59326,viewed,2022-04-19 16:13:26,Footwear,1
U34,42290,purchased,2022-06-14 00:13:03,Apparel,5
U204,40139,viewed,2022-08-20 09:50:42,Apparel,1
U293,15741,added_to_cart,2022-12-12 04:25:33,Footwear,3
U7,4202,added_to_cart,2022-12-17 06:31:56,Apparel,3
U315,33309,added_to_cart,2021-08-17 19:21:00,Apparel,3
U468,31446,viewed,2022-01-21 10:41:34,Apparel,1
U4,11856,purchased,2022-05-16 22:25:35,Footwear,5
U187,2706,purchased,2022-10-23 20:36:01,Apparel,5
U233,8420,viewed,2022-01-08 08:09:37,Apparel,1
U397,14454,purchased,2021-07-21 01:05:31,Footwear,5
U391,39206,purchased,2022-12-03 23:40:12,Footwear,5
U150,40148,viewed,2021-11-29 19:41:50,Apparel,1
U384,31130,viewed,2022-06-02 02:20:55,Apparel,1
U297,17489,viewed,2022-02-21 12:45:59,Footwear,1
U145,36319,viewed,2021-12-26 07:07:18,Apparel,1
U147,50718,purchased,2022-01-26 21:27:55,Apparel,5
U27,3505,purchased,2022-10-13 16:50:00,Footwear,5
U190,40998,added_to_cart,2021-06-02 14:54:22,Apparel,3
U424,37969,added_to_cart,2021-09-12 19:23:55,Footwear,3
U105,50778,viewed,2022-03-01 06:59:14,Footwear,1
U211,41976,viewed,2022-07-20 17:46:42,Apparel,1
U303,10755,added_to_cart,2022-08-29 05:48:56,Footwear,3
U113,34056,purchased,2022-10-29 06:38:57,Apparel,5
U127,47596,purchased,2021-09-03 12:52:05,Footwear,5
U297,35449,viewed,2021-12-05 20:35:56,Apparel,1
U424,41757,added_to_cart,2021-06-18 02:17:24,Apparel,3
U327,31144,viewed,2022-10-19 17:17:54,Apparel,1
U250,59056,purchased,2022-12-21 22:26:53,Footwear,5
U431,26591,viewed,2022-07-13 04:36:01,Footwear,1
U461,34175,purchased,2021-12-21 03:35:27,Apparel,5
U324,16164,viewed,2022-12-24 20:44:00,Footwear,1
U384,33849,viewed,2021-11-01 05:29:49,Footwear,1
U125,18548,viewed,2022-02-17 11:56:00,Footwear,1
U80,37267,viewed,2022-10-20 16:06:58,Apparel,1
U55,34057,purchased,2021-06-10 01:55:47,Apparel,5
U367,26983,viewed,2022-12-25 18:39:04,Apparel,1
U211,42044,added_to_cart,2022-07-02 22:42:43,Footwear,3
U428,38868,added_to_cart,2022-02-22 15:52:44,Apparel,3
U494,33267,viewed,2022-04-07 10:29:54,Apparel,1
U140,39576,added_to_cart,2021-09-07 08:29:29,Footwear,3
U44,4141,purchased,2022-05-26 21:35:25,Footwear,5
U259,33263,purchased,2022-10-01 00:15:06,Apparel,5
U94,50747,purchased,2022-03-19 19:37:24,Footwear,5
U22,37172,viewed,2022-07-28 15:48:07,Apparel,1
U226,40931,viewed,2022-07-09 06:31:01,Apparel,1
U123,35432,added_to_cart,2022-06-27 04:24:45,Apparel,3
U279,33515,viewed,2022-05-09 09:56:23,Footwear,1
U384,37187,viewed,2022-08-10 22:12:43,Apparel,1
U259,8319,added_to_cart,2022-07-24 15:54:53,Apparel,3
U56,33270,added_to_cart,2022-04-29 19:25:29,Apparel,3
U213,53131,viewed,2021-12-07 22:10:17,Footwear,1
U368,7842,added_to_cart,2022-02-21 01:29:19,Footwear,3
U85,38283,added_to_cart,2022-01-18 14:26:30,Apparel,3
U185,2699,purchased,2022-07-18 23:13:31,Apparel,5
U373,24454,purchased,2022-05-20 04:42:02,Footwear,5
U248,40977,added_to_cart,2021-06-05 00:40:55,Apparel,3
U449,34090,added_to_cart,2021-07-27 03:15:31,Footwear,3
U456,39208,added_to_cart,2021-12-11 13:10:22,Footwear,3
U383,6391,added_to_cart,2022-10-28 22:01:49,Footwear,3
U13,35886,added_to_cart,2021-12-31 04:10:21,Apparel,3
U59,3307,viewed,2022-11-10 03:13:55,Footwear,1
U79,43585,purchased,2021-06-29 11:23:54,Apparel,5
U123,8382,added_to_cart,2022-07-09 12:45:03,Apparel,3
U124,26538,viewed,2022-03-09 00:26:07,Footwear,1
U479,49600,purchased,2021-09-07 07:44:32,Footwear,5
U394,4214,added_to_cart,2022-02-23 14:13:56,Apparel,3
U184,38247,viewed,2022-07-31 07:02:43,Apparel,1
U62,41832,added_to_cart,2022-03-04 07:08:09,Footwear,3
U226,15575,purchased,2022-12-20 02:50:07,Apparel,5
U415,30727,viewed,2021-06-25 05:08:23,Apparel,1
U224,37576,added_to_cart,2022-04-11 06:33:34,Apparel,3
U383,33531,purchased,2021-12-08 19:06:04,Footwear,5
U402,34183,added_to_cart,2021-07-27 18:58:26,Apparel,3
U18,5343,added_to_cart,2021-08-28 03:21:18,Footwear,3
U184,30723,purchased,2021-07-13 20:54:05,Apparel,5
U284,39855,added_to_cart,2021-12-26 15:12:45,Apparel,3
U435,50722,viewed,2021-07-12 06:16:31,Apparel,1
U324,35888,purchased,2021-08-12 19:45:29,Apparel,5
U31,11496,viewed,2022-01-30 02:51:11,Footwear,1
U430,20266,added_to_cart,2021-12-17 02:38:47,Footwear,3
U54,5698,purchased,2022-11-29 15:50:13,Footwear,5
U388,35880,viewed,2021-11-05 10:15:56,Apparel,1
U79,4218,viewed,2022-07-17 16:42:43,Apparel,1
U307,20776,viewed,2022-07-06 20:42:44,Footwear,1
U221,34109,purchased,2022-03-03 02:54:49,Apparel,5
U253,13016,viewed,2021-12-16 17:31:38,Footwear,1
U485,46614,added_to_cart,2022-05-17 21:52:09,Footwear,3
U200,41834,added_to_cart,2022-08-18 22:46:14,Footwear,3
U200,36208,viewed,2022-05-06 15:58:19,Apparel,1
U210,5422,purchased,2022-06-18 20:23:27,Apparel,5
U457,6621,added_to_cart,2022-03-13 13:15:51,Footwear,3
U400,54959,viewed,2021-07-12 04:15:11,Apparel,1
U386,11976,purchased,2021-06-19 08:38:07,Footwear,5
U117,5586,viewed,2022-12-25 08:13:19,Apparel,1
U114,41971,added_to_cart,2021-09-02 18:53:46,Apparel,3
U50,24986,viewed,2022-02-10 13:25:10,Apparel,1
U27,11497,purchased,2022-04-21 00:46:01,Footwear,5
U355,34184,purchased,2021-09-10 10:10:56,Apparel,5
U75,39758,purchased,2022-12-09 03:21:56,Apparel,5
U167,5921,purchased,2022-11-23 15:12:50,Footwear,5
U171,39836,viewed,2021-06-10 19:25:39,Apparel,1
U93,53442,viewed,2022-12-25 15:06:04,Footwear,1
U444,6446,viewed,2022-05-02 23:45:49,Footwear,1
U389,8361,viewed,2022-05-06 17:23:57,Apparel,1
U483,31167,added_to_cart,2021-11-30 19:08:41,Apparel,3
U213,36137,viewed,2022-04-20 21:35:30,Footwear,1
U443,13198,viewed,2022-09-11 16:12:00,Footwear,1
U256,19045,viewed,2021-11-29 20:56:54,Footwear,1
U265,24099,purchased,2022-02-20 19:49:00,Footwear,5
U492,38959,purchased,2022-10-08 00:57:19,Apparel,5
U268,47151,purchased,2021-08-08 01:54:02,Apparel,5
U12,34833,purchased,2021-12-20 05:44:57,Footwear,5
U311,37266,purchased,2022-01-26 14:14:18,Apparel,5
U392,39987,added_to_cart,2022-06-21 15:43:55,Footwear,3
U139,43581,viewed,2022-01-18 13:26:30,Apparel,1
U13,33087,added_to_cart,2022-01-16 07:00:57,Footwear,3
U474,47531,viewed,2022-05-16 17:19:59,Footwear,1
U160,47597,purchased,2021-09-19 01:20:14,Footwear,5
U86,34042,viewed,2022-07-12 23:59:42,Apparel,1
U155,46615,viewed,2022-11-06 12:46:04,Footwear,1
U179,18166,viewed,2022-03-10 04:06:50,Apparel,1
U66,4464,added_to_cart,2022-05-12 03:42:43,Apparel,3
U213,2627,purchased,2021-06-01 14:03:13,Footwear,5
U479,35782,added_to_cart,2022-09-08 05:48:02,Footwear,3
U9,3811,viewed,2022-10-16 12:52:51,Apparel,1
U43,55656,viewed,2021-06-22 02:16:52,Footwear,1
U16,7331,purchased,2021-06-16 15:00:09,Footwear,5
U274,2718,viewed,2021-09-21 12:24:39,Apparel,1
U181,45323,added_to_cart,2021-07-12 23:41:33,Footwear,3
U494,3160,purchased,2022-01-13 03:53:28,Footwear,5
U212,23682,purchased,2022-02-20 05:40:27,Footwear,5
U109,14491,viewed,2022-03-10 22:01:19,Footwear,1
U278,15250,purchased,2022-09-13 04:25:56,Footwear,5
U489,36419,added_to_cart,2021-12-31 11:58:44,Footwear,3
U295,2611,added_to_cart,2021-10-17 21:27:03,Footwear,3
U491,22361,added_to_cart,2022-05-06 10:26:54,Footwear,3
U260,14384,added_to_cart,2021-07-23 09:02:15,Footwear,3
U214,36325,purchased,2021-07-23 21:34:14,Apparel,5
U98,4207,viewed,2021-07-20 06:06:35,Apparel,1
U342,40137,purchased,2022-03-05 08:20:40,Apparel,5
U150,4149,purchased,2021-08-03 14:26:52,Footwear,5
U158,38986,added_to_cart,2022-02-02 14:05:27,Apparel,3
U167,42026,added_to_cart,2022-04-04 09:16:47,Footwear,3
